"""TOA5"",""SVRI_AB"",""CR1000"",""56897"",""CR1000.Std.29"",""CPU:SVRI_2018_AB.CR1"",""47300"",""RH_and_Refs_30min_AB"""
"""TIMESTAMP"",""RECORD"",""Batt_volt_Min"",""PTemp"",""Air_T_one_A_Avg"",""RH_one_A_Avg"",""Air_T_two_A_Avg"",""RH_two_A_Avg"",""Air_T_three_A_Avg"",""RH_three_A_Avg"",""Air_T_four_B_Avg"",""Air_Temp_four_B_Avg"",""Air_T_five_B_Avg"",""RH_five_B_Avg"",""Air_T_six_B_Avg"",""RH_six_B_Avg"""
"""TS"",""RN"","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
""""","""",""Min"",""Smp"",""Avg"",""Avg"",""Avg"",""Avg"",""Avg"",""Avg"",""Avg"",""Avg"",""Avg"",""Avg"",""Avg"",""Avg"""
"""2018-06-25 16:30:00"",585,12.7,36.24,-9.589808,30.90114,-8.557016,30.55398,-9.386091,30.87638,-46.26896,-0.981042,-40.17191,-0.03026535,-40.1638,-0.05864618"
"""2018-06-25 17:00:00"",586,12.69,36.2,-8.498335,31.9509,-7.432076,31.32644,-8.614609,31.60019,-46.42262,-1.011081,-40.17662,-0.02777778,-40.14658,-0.05623399"
"""2018-06-25 17:30:00"",587,12.68,35.87,-8.607108,31.48376,-7.513072,31.65827,-8.377914,31.86677,-46.47991,-1.024197,-40.18058,-0.02747626,-40.1367,-0.05427409"
"""2018-06-25 18:00:00"",588,12.67,35.44,-10.40057,29.53543,-9.230998,30.06197,-10.07677,30.17798,-46.11657,-0.9519073,-40.16783,-0.02962461,-40.12061,-0.0526911"
"""2018-06-25 18:30:00"",589,12.67,34.58,-12.34941,27.5186,-11.09732,27.87127,-11.5354,28.3438,-45.72329,-0.8746117,-40.1525,-0.02879569,-40.09999,-0.04074366"
"""2018-06-25 19:00:00"",590,12.66,33.51,-16.33198,23.47977,-15.02609,24.09505,-15.21008,24.4461,-44.88857,-0.7103698,-40.11897,-0.02706537,-40.08496,-0.03483023"
"""2018-06-25 19:30:00"",591,12.65,32.3,-21.39891,18.32889,-20.14006,19.14696,-19.90823,19.71804,-43.89053,-0.5146861,-40.08015,-0.02024511,-40.06737,-0.02714433"
"""2018-06-25 20:00:00"",592,12.64,30.5,-25.74316,14.12646,-24.48774,14.78164,-24.12294,15.7175,-43.12625,-0.38448,-40.05994,-0.01696572,-40.05614,-0.0285024"
"""2018-06-25 20:30:00"",593,12.63,28.04,-34.47875,5.601308,-33.4268,6.327681,-33.48565,6.748211,-41.34434,-0.0627737,-39.9977,-0.006372523,-40.03428,-0.0271496"
"""2018-06-25 21:00:00"",594,12.62,25.13,-41.58938,-1.42528,-40.8932,-2.08386,-41.83543,-1.805674,-39.62081,0.2504664,-39.94697,-0.001357704,-40.01429,-0.01617965"
"""2018-06-25 21:30:00"",595,12.61,22.78,-46.86066,-6.757843,-46.15864,-7.666701,-47.1186,-7.240427,-38.52389,0.4518805,-39.91555,0.001018343,-40.00034,-0.0135779"
"""2018-06-25 22:00:00"",596,12.6,21.07,-49.81332,-9.727879,-49.08568,-10.77482,-50.03918,-10.20747,-37.92784,0.5589046,-39.89407,0.01052562,-40.00317,-0.01358115"
"""2018-06-25 22:30:00"",597,12.58,19.92,-51.09771,-11.06693,-50.22415,-12.24202,-51.21278,-11.25881,-37.71769,0.5942609,-39.89081,0.008752998,-40.00003,-0.01358225"
"""2018-06-25 23:00:00"",598,12.58,19.1,-53.52057,-13.48285,-52.79384,-14.61357,-53.81078,-13.93042,-37.18551,0.68953,-39.87059,0.01218637,-40.00094,-0.01569514"
"""2018-06-25 23:30:00"",599,12.57,18.3,-57.99796,-18.05161,-57.2919,-19.15574,-58.30311,-18.50484,-36.28278,0.8455762,-39.83871,0.01358234,-40.01305,-0.02701377"
"""2018-06-26 00:00:00"",600,12.55,17.66,-59.86712,-19.9683,-59.20495,-21.13092,-60.15337,-20.45282,-35.91254,0.9077187,-39.82129,0.01358405,-40.01407,-0.0271681"
"""2018-06-26 00:30:00"",601,12.54,17.06,-62.37742,-22.48411,-61.68425,-23.65009,-62.59208,-22.91472,-35.45238,0.9809731,-39.80477,0.01358635,-40.02977,-0.02717271"
"""2018-06-26 01:00:00"",602,12.53,16.64,-63.4818,-23.72954,-62.70334,-24.86812,-63.56196,-23.75912,-35.28259,1.011357,-39.79616,0.01215273,-40.03981,-0.03007991"
"""2018-06-26 01:30:00"",603,12.52,16.29,-64.85612,-25.09767,-64.08978,-26.10333,-64.9761,-25.14352,-34.99317,1.067897,-39.78986,0.003434479,-40.07529,-0.03374093"
"""2018-06-26 02:00:00"",604,12.5,15.95,-65.69459,-26.8539,-64.93983,-27.12439,-65.89862,-25.88828,-34.83533,1.098128,-39.78257,0.007548308,-40.10843,-0.04449727"
"""2018-06-26 02:30:00"",605,12.49,15.58,-68.82249,-29.294,-68.13107,-30.03509,-68.98939,-29.13726,-34.14651,1.230336,-39.75351,0.01060537,-40.17987,-0.06144323"
"""2018-06-26 03:00:00"",606,12.49,15.24,-69.63775,-30.58619,-68.45346,-31.84533,-69.82234,-29.81125,-34.00362,1.256152,-39.74547,0.01358695,-40.2454,-0.07933272"
"""2018-06-26 03:30:00"",607,12.48,14.9,-70.87782,-33.00947,-70.02521,-32.44746,-71.44293,-31.03555,-33.74298,1.305178,-39.7349,0.0136247,-40.2871,-0.08348428"
"""2018-06-26 04:00:00"",608,12.47,14.52,-74.13277,-36.81159,-73.28894,-36.08144,-74.23946,-34.00747,-33.11541,1.423271,-39.70984,0.0220788,-40.31839,-0.08748489"
"""2018-06-26 04:30:00"",609,12.47,14.49,-73.22282,-37.53022,-72.06702,-34.34371,-72.73351,-32.46886,-33.44063,1.362885,-39.72599,0.01358695,-40.42319,-0.1162439"
"""2018-06-26 05:00:00"",610,12.46,14.49,-73.75173,-37.11681,-72.91583,-35.03973,-73.65398,-33.51603,-33.21962,1.405004,-39.7135,0.001019022,-40.61454,-0.1602506"
"""2018-06-26 05:30:00"",611,12.46,14.52,-72.23746,-35.36961,-70.82109,-32.80548,-71.57687,-31.22836,-33.70229,1.314434,-39.73562,-0.01166222,-40.77929,-0.2000317"
"""2018-06-26 06:00:00"",612,12.45,14.54,-71.7547,-34.25403,-70.85956,-32.33008,-71.64698,-31.25536,-33.69616,1.31732,-39.73373,-0.007586211,-40.97824,-0.2438153"
"""2018-06-26 06:30:00"",613,12.45,14.64,-72.66304,-34.32122,-71.51218,-33.92372,-72.64703,-32.50856,-33.43284,1.36553,-39.72241,-0.01320956,-41.2106,-0.2976304"
"""2018-06-26 07:00:00"",614,12.46,15.26,-67.85066,-16.07337,-65.70626,-29.65244,-67.94456,-26.34538,-34.73403,1.119301,-39.77574,-0.05106432,-41.71769,-0.41444"
"""2018-06-26 07:30:00"",615,12.46,16.74,-55.95403,3.722563,-57.39825,-21.62765,-60.99747,-19.09696,-36.17927,0.8637909,-39.8336,-0.1028835,-42.53668,-0.6094884"
"""2018-06-26 08:00:00"",616,12.46,18.79,-47.4504,11.63444,-51.41779,-13.69139,-55.79965,-13.74321,-37.21923,0.6914453,-39.87176,-0.1839844,-43.56726,-0.8614259"
"""2018-06-26 08:30:00"",617,12.48,21.64,-41.61066,14.65629,-45.16361,-7.823048,-49.50557,-8.097381,-38.35041,0.4897913,-39.90816,-0.2464971,-43.71886,-0.9077755"
"""2018-06-26 09:00:00"",618,12.48,24.89,-35.85004,17.89436,-39.30333,-0.6664895,-42.29734,-1.716601,-39.6378,0.2552662,-39.94363,-0.2840113,-42.84628,-0.7248592"
"""2018-06-26 09:30:00"",619,12.49,27.34,-33.65711,16.88867,-36.43723,4.013179,-39.29063,1.506088,-40.28952,0.1306181,-39.95263,-0.2642896,-41.66382,-0.456879"
